28/07/2020 19:11,fd6f:6626bb7606f336675e36c117caa98c98d6e5da66,-56,52.5103169,13.2759508
28/07/2020 19:11,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-68,52.5103169,13.2759508
28/07/2020 19:11,fd6f:6626bb7606f336675e36c117caa98c98d6e5da66,-56,52.5102176,13.2760088
28/07/2020 19:11,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-67,52.5102176,13.2760088
28/07/2020 19:12,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-63,52.510173,13.2760058
28/07/2020 19:12,fd6f:6626bb7606f336675e36c117caa98c98d6e5da66,-56,52.5101754,13.2760053
28/07/2020 19:12,fd6f:6626bb7606f336675e36c117caa98c98d6e5da66,-56,52.510173,13.2760058
28/07/2020 19:12,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-65,52.510173,13.2760058
28/07/2020 19:12,fd6f:6626bb7606f336675e36c117caa98c98d6e5da66,-49,52.5101735,13.2759794
28/07/2020 19:12,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-64,52.510215,13.2759952
28/07/2020 19:12,fd6f:6626bb7606f336675e36c117caa98c98d6e5da66,-46,52.5101869,13.2759725
28/07/2020 19:12,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-65,52.5102096,13.2759656
28/07/2020 19:12,fd6f:6626bb7606f336675e36c117caa98c98d6e5da66,-53,52.5102096,13.2759656
28/07/2020 19:12,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-62,52.5101981,13.2759713
28/07/2020 19:12,fd6f:6626bb7606f336675e36c117caa98c98d6e5da66,-69,52.5101972,13.275973
28/07/2020 19:12,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-68,52.5101972,13.275973
28/07/2020 19:13,fd6f:6626bb7606f336675e36c117caa98c98d6e5da66,-62,52.5102206,13.2759637
28/07/2020 19:13,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-69,52.5102206,13.2759637
28/07/2020 19:13,fd6f:6626bb7606f336675e36c117caa98c98d6e5da66,-60,52.5102183,13.2759814
28/07/2020 19:13,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-69,52.5102449,13.2759621
28/07/2020 19:13,fd6f:6626bb7606f336675e36c117caa98c98d6e5da66,-48,52.5102449,13.2759621
28/07/2020 19:13,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-52,52.5102449,13.2759621
28/07/2020 19:13,fd6f:6626bb7606f336675e36c117caa98c98d6e5da66,-38,52.5101638,13.2759325
28/07/2020 19:13,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-64,52.5101638,13.2759325
28/07/2020 19:13,fd6f:6626bb7606f336675e36c117caa98c98d6e5da66,-38,52.5101285,13.2759154
28/07/2020 19:13,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-65,52.5101285,13.2759154
28/07/2020 19:13,fd6f:6626bb7606f336675e36c117caa98c98d6e5da66,-37,52.5101205,13.2758089
28/07/2020 19:13,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-63,52.5101205,13.2758089
28/07/2020 19:14,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-62,52.5101205,13.2758089
28/07/2020 19:14,fd6f:6626bb7606f336675e36c117caa98c98d6e5da66,-38,52.5101205,13.2758089
28/07/2020 19:14,fd6f:6626bb7606f336675e36c117caa98c98d6e5da66,-41,52.510134,13.2758221
28/07/2020 19:14,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-63,52.510134,13.2758221
28/07/2020 19:14,fd6f:6626bb7606f336675e36c117caa98c98d6e5da66,-41,52.510134,13.2758221
28/07/2020 19:14,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-63,52.510134,13.2758221
28/07/2020 19:14,fd6f:6626bb7606f336675e36c117caa98c98d6e5da66,-38,52.510134,13.2758221
28/07/2020 19:14,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-63,52.510134,13.2758221
28/07/2020 19:14,fd6f:6626bb7606f336675e36c117caa98c98d6e5da66,-40,52.510134,13.2758221
28/07/2020 19:14,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-63,52.510134,13.2758221
28/07/2020 19:14,fd6f:6626bb7606f336675e36c117caa98c98d6e5da66,-38,52.510134,13.2758221
28/07/2020 19:14,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-61,52.510134,13.2758221
28/07/2020 19:15,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-36,52.5100934,13.2758902
28/07/2020 19:15,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-47,52.5100934,13.2758902
28/07/2020 19:15,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-37,52.5101553,13.2759546
28/07/2020 19:15,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-64,52.5101553,13.2759546
28/07/2020 19:15,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-37,52.5101553,13.2759546
28/07/2020 19:15,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-64,52.5101553,13.2759546
28/07/2020 19:15,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-36,52.5101621,13.2759645
28/07/2020 19:15,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-63,52.5101621,13.2759645
28/07/2020 19:15,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-37,52.5102372,13.2759906
28/07/2020 19:15,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-65,52.5101621,13.2759645
28/07/2020 19:15,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-46,52.5102372,13.2759906
28/07/2020 19:15,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-37,52.5102372,13.2759906
28/07/2020 19:16,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-38,52.5102496,13.276014
28/07/2020 19:16,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-65,52.5102619,13.2759785
28/07/2020 19:16,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-38,52.5102496,13.276014
28/07/2020 19:16,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-64,52.5102496,13.276014
28/07/2020 19:16,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-37,52.5101279,13.2760956
28/07/2020 19:16,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-64,52.5101279,13.2760956
28/07/2020 19:16,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-37,52.510222,13.276008
28/07/2020 19:16,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-65,52.510222,13.276008
28/07/2020 19:16,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-42,52.5102564,13.2760049
28/07/2020 19:16,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-67,52.5102564,13.2760049
28/07/2020 19:16,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-37,52.5102757,13.2759904
28/07/2020 19:16,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-65,52.5102757,13.2759904
28/07/2020 19:17,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-38,52.5102292,13.2760004
28/07/2020 19:17,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-64,52.5102292,13.2760004
28/07/2020 19:17,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-38,52.510212,13.2759639
28/07/2020 19:17,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-66,52.510212,13.2759639
28/07/2020 19:17,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-65,52.5102119,13.2759636
28/07/2020 19:17,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-42,52.5102119,13.2759636
28/07/2020 19:17,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-44,52.5102119,13.2759636
28/07/2020 19:17,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-63,52.5102119,13.2759636
28/07/2020 19:17,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-45,52.510213,13.2759634
28/07/2020 19:17,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-67,52.510213,13.2759634
28/07/2020 19:17,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-44,52.5102181,13.2759699
28/07/2020 19:17,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-65,52.5102181,13.2759699
28/07/2020 19:18,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-44,52.5102181,13.2759699
28/07/2020 19:18,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-68,52.5102181,13.2759699
28/07/2020 19:18,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-44,52.5102181,13.2759699
28/07/2020 19:18,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-67,52.5102181,13.2759699
28/07/2020 19:18,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-45,52.5101812,13.2760034
28/07/2020 19:18,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-54,52.5102181,13.2759699
28/07/2020 19:18,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-45,52.5102506,13.2759599
28/07/2020 19:18,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-66,52.5102506,13.2759599
28/07/2020 19:18,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-46,52.5103202,13.2759602
28/07/2020 19:18,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-65,52.5103157,13.2759613
28/07/2020 19:18,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-64,52.5103157,13.2759613
28/07/2020 19:18,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-44,52.5102955,13.2759276
28/07/2020 19:19,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-45,52.5103008,13.2759271
28/07/2020 19:19,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-65,52.5103008,13.2759271
28/07/2020 19:19,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-45,52.5103039,13.2759277
28/07/2020 19:19,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-63,52.5103039,13.2759277
28/07/2020 19:19,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-44,52.5103039,13.2759277
28/07/2020 19:19,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-65,52.5102872,13.2758972
28/07/2020 19:19,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-44,52.5102872,13.2758972
28/07/2020 19:19,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-66,52.5102872,13.2758972
28/07/2020 19:19,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-44,52.510281,13.2758961
28/07/2020 19:19,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-66,52.510281,13.2758961
28/07/2020 19:19,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-43,52.5102657,13.2759133
28/07/2020 19:19,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-64,52.5102657,13.2759133
28/07/2020 19:20,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-43,52.5102982,13.2759108
28/07/2020 19:20,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-65,52.5102982,13.2759108
28/07/2020 19:20,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-43,52.510298,13.2759109
28/07/2020 19:20,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-65,52.510298,13.2759109
28/07/2020 19:20,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-43,52.510298,13.2759109
28/07/2020 19:20,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-66,52.5102047,13.2759332
28/07/2020 19:20,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-44,52.51011,13.2760153
28/07/2020 19:20,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-64,52.51011,13.2760153
28/07/2020 19:20,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-43,52.5101857,13.2759305
28/07/2020 19:20,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-64,52.5101857,13.2759305
28/07/2020 19:20,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-43,52.5102212,13.2759504
28/07/2020 19:20,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-66,52.5102093,13.2759449
28/07/2020 19:21,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-57,52.5102,13.2759671
28/07/2020 19:21,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-67,52.5102071,13.2759646
28/07/2020 19:21,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-61,52.5102,13.2759671
28/07/2020 19:21,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-65,52.5102,13.2759671
28/07/2020 19:21,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-50,52.5102,13.2759671
28/07/2020 19:21,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-67,52.5102,13.2759671
28/07/2020 19:21,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-48,52.5102,13.2759671
28/07/2020 19:21,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-62,52.5102,13.2759671
28/07/2020 19:21,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-45,52.5102,13.2759671
28/07/2020 19:21,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-63,52.5102,13.2759671
28/07/2020 19:22,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-67,52.5103628,13.2759482
28/07/2020 19:22,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-67,52.5102076,13.2759638
28/07/2020 19:22,fd6f:97abdcbe566623b9feffc971ff50a5e4e7090ebe,-59,52.5103768,13.2758992
28/07/2020 19:22,fd6f:19563861cbf84b9b3faca36a4b5eb7236fa21f2e,-75,52.5103768,13.2758992
28/07/2020 19:55,fd6f:1a71c887090dc8c4e16be184bba067eb5d1f9eff,-97,52.5104748,13.2755649
28/07/2020 19:55,fd6f:27ed9c20cd269544ac7a07c664c10c956d438833,-49,52.5104748,13.2755649
28/07/2020 19:55,fd6f:808ab0ed637e981fd587a77e28489c93d1a5f422,-89,52.5104748,13.2755649
28/07/2020 19:55,fd6f:b1a1e81bf23a2ac9380052ea10e36af600ec4abe,-93,52.5105435,13.2757664
28/07/2020 19:55,fd6f:808ab0ed637e981fd587a77e28489c93d1a5f422,-93,52.5106031,13.2758015
28/07/2020 19:55,fd6f:b1a1e81bf23a2ac9380052ea10e36af600ec4abe,-95,52.5105435,13.2757664
28/07/2020 19:55,fd6f:27ed9c20cd269544ac7a07c664c10c956d438833,-57,52.5105435,13.2757664
28/07/2020 19:56,fd6f:27ed9c20cd269544ac7a07c664c10c956d438833,-52,52.510602,13.275793
28/07/2020 19:56,fd6f:808ab0ed637e981fd587a77e28489c93d1a5f422,-91,52.5106031,13.2758015
28/07/2020 19:56,fd6f:b1a1e81bf23a2ac9380052ea10e36af600ec4abe,-96,52.510602,13.275793
28/07/2020 19:56,fd6f:27ed9c20cd269544ac7a07c664c10c956d438833,-49,52.510602,13.275793
28/07/2020 19:56,fd6f:808ab0ed637e981fd587a77e28489c93d1a5f422,-91,52.510602,13.275793
28/07/2020 19:56,fd6f:808ab0ed637e981fd587a77e28489c93d1a5f422,-93,52.5106106,13.275792
28/07/2020 19:56,fd6f:b1a1e81bf23a2ac9380052ea10e36af600ec4abe,-97,52.5106106,13.275792
28/07/2020 19:56,fd6f:27ed9c20cd269544ac7a07c664c10c956d438833,-49,52.5106106,13.275792
28/07/2020 19:56,fd6f:808ab0ed637e981fd587a77e28489c93d1a5f422,-93,52.5106106,13.275792
28/07/2020 19:56,fd6f:27ed9c20cd269544ac7a07c664c10c956d438833,-54,52.5106086,13.2757909
28/07/2020 19:56,fd6f:27ed9c20cd269544ac7a07c664c10c956d438833,-48,52.5104879,13.275529
28/07/2020 19:56,fd6f:808ab0ed637e981fd587a77e28489c93d1a5f422,-100,52.5106086,13.2757909
28/07/2020 19:56,fd6f:b1a1e81bf23a2ac9380052ea10e36af600ec4abe,-96,52.5106086,13.2757909
28/07/2020 19:56,fd6f:808ab0ed637e981fd587a77e28489c93d1a5f422,-86,52.5105046,13.2755403
28/07/2020 19:56,fd6f:27ed9c20cd269544ac7a07c664c10c956d438833,-49,52.5105046,13.2755403
28/07/2020 19:57,fd6f:4c4ab640637d5fc466838ded059a718ad57703b0,-89,52.5106133,13.2766554
28/07/2020 19:57,fd6f:27ed9c20cd269544ac7a07c664c10c956d438833,-50,52.5105046,13.2755403
28/07/2020 19:57,fd6f:27ed9c20cd269544ac7a07c664c10c956d438833,-53,52.5106133,13.2766554
28/07/2020 19:57,fd6f:9204b183af955df9a557cf9761bf50d4a69a299f,-87,52.5106912,13.2774831
28/07/2020 19:57,fd6f:c0aeabd44b31c7cfaf7ab0114955d3c389fc529a,-99,52.5106912,13.2774831
28/07/2020 19:57,fd6f:b789bda60ed4f600fbd09f5e6e46eaf3764c2080,-87,52.5106912,13.2774831
28/07/2020 19:57,fd6f:fd185b8b40c09c09bc4b9bb2d2e2763d5e2c6750,-101,52.5106912,13.2774831
28/07/2020 19:57,fd6f:35adb5744627cb3e4d55ee5da3165470d7d88333,-97,52.5106912,13.2774831
28/07/2020 19:57,fd6f:34959493b9b342871738eb1224916826080173fe,-95,52.5106912,13.2774831
28/07/2020 19:57,fd6f:b789bda60ed4f600fbd09f5e6e46eaf3764c2080,-88,52.5106912,13.2774831
28/07/2020 19:57,fd6f:bcdd3dfd2d2d369f613d3a6e6967399511356f54,-94,52.5106912,13.2774831
28/07/2020 19:57,fd6f:27ed9c20cd269544ac7a07c664c10c956d438833,-47,52.5106912,13.2774831
28/07/2020 19:57,fd6f:9204b183af955df9a557cf9761bf50d4a69a299f,-90,52.5106912,13.2774831
28/07/2020 19:57,fd6f:c0aeabd44b31c7cfaf7ab0114955d3c389fc529a,-95,52.5106912,13.2774831
28/07/2020 19:57,fd6f:4c5a757038bdb2c6977cab102fdb46fb3a7b9c36,-94,52.5106912,13.2774831
28/07/2020 19:57,fd6f:35adb5744627cb3e4d55ee5da3165470d7d88333,-88,52.5106912,13.2774831
28/07/2020 19:57,fd6f:fd185b8b40c09c09bc4b9bb2d2e2763d5e2c6750,-93,52.5106912,13.2774831
28/07/2020 19:57,fd6f:b1deed2cc7b085f91a59ad13dff14dfac08b03a4,-92,52.5107825,13.278787
28/07/2020 19:57,fd6f:c32a5522c8b02e227bb6b4dcd734b7d13fac9474,-85,52.5106912,13.2774831
28/07/2020 19:57,fd6f:ec5ff87bef6d596d6f92dd50d9eaf5898c685ce1,-88,52.5107825,13.278787
28/07/2020 19:57,fd6f:a669233871edb182718b2f28538b8aea6c582cf9,-97,52.5107825,13.278787
28/07/2020 19:57,fd6f:4dde64652f412e1d7699d937d2b981a9bb34fe12,-96,52.5107825,13.278787
28/07/2020 19:57,fd6f:31334ae679a795151521b9159770a915ff559f6d,-98,52.5107825,13.278787
28/07/2020 19:57,fd6f:e6a262aa7f14d36e3d13477f11881976bfb9126a,-87,52.5107825,13.278787
28/07/2020 19:57,fd6f:160b46122304f90246de81bf6993c1a5b8b97bdd,-90,52.5107825,13.278787
28/07/2020 19:57,fd6f:3f3a968727b0c109d19ad346af78f91a60b4009d,-93,52.5107825,13.278787
28/07/2020 19:57,fd6f:27ed9c20cd269544ac7a07c664c10c956d438833,-46,52.5106912,13.2774831
28/07/2020 19:57,fd6f:c05ffa9c6f4f6e5234abe78da2b3311209a8d923,-97,52.5108641,13.279943
28/07/2020 19:57,fd6f:06b90b1422c838a8465d449d715d7e6699a8c104,-86,52.5108641,13.279943
28/07/2020 19:57,fd6f:27ed9c20cd269544ac7a07c664c10c956d438833,-53,52.5108641,13.279943
28/07/2020 19:57,fd6f:c05ffa9c6f4f6e5234abe78da2b3311209a8d923,-90,52.5108641,13.279943
28/07/2020 19:57,fd6f:2936bfeb5b8a8719d3ac320b55b59173730224ba,-86,52.5108641,13.279943
28/07/2020 19:57,fd6f:0532dacbebc48c6a56997e591cd54827414552ad,-71,52.5108641,13.279943
28/07/2020 19:57,fd6f:5ab76229d71f34ee5b798bccf99b64cb21c1d841,-83,52.5108641,13.279943
28/07/2020 19:57,fd6f:6a6932698e00512e0461208e66e28a411713ce82,-86,52.5108641,13.279943
28/07/2020 19:57,fd6f:dbaa88d5289d37bad0f82a67cf124ca0023928bb,-99,52.5108641,13.279943
28/07/2020 19:57,fd6f:50b87f36964dc1d992d9806180284b37d16069a4,-93,52.5108641,13.279943
28/07/2020 19:57,fd6f:f81dc09e45063e833aa383628ea6459d019a2a8b,-88,52.5108641,13.279943
28/07/2020 19:57,fd6f:9b91e885997fdef224081910aa3254252d463117,-92,52.5108641,13.279943
28/07/2020 19:57,fd6f:fd42d69fd08b6e6cf760fa78c41f21e279804758,-97,52.5108641,13.279943
28/07/2020 19:57,fd6f:6a6932698e00512e0461208e66e28a411713ce82,-95,52.5108641,13.279943
28/07/2020 19:57,fd6f:27ed9c20cd269544ac7a07c664c10c956d438833,-55,52.5108641,13.279943
28/07/2020 19:57,fd6f:0532dacbebc48c6a56997e591cd54827414552ad,-86,52.5108961,13.2809822
28/07/2020 19:57,fd6f:fd42d69fd08b6e6cf760fa78c41f21e279804758,-94,52.5108641,13.279943
28/07/2020 19:57,fd6f:e7c65ec3a0a44150bd0f7d9eaac8109e239a0ad8,-91,52.5108961,13.2809822
28/07/2020 19:57,fd6f:9b91e885997fdef224081910aa3254252d463117,-85,52.5108641,13.279943
28/07/2020 19:57,fd6f:dbaa88d5289d37bad0f82a67cf124ca0023928bb,-87,52.5108961,13.2809822
28/07/2020 19:57,fd6f:50b87f36964dc1d992d9806180284b37d16069a4,-88,52.5108961,13.2809822
28/07/2020 19:57,fd6f:c05ffa9c6f4f6e5234abe78da2b3311209a8d923,-94,52.5108641,13.279943
28/07/2020 19:57,fd6f:f81dc09e45063e833aa383628ea6459d019a2a8b,-99,52.5108641,13.279943
28/07/2020 19:57,fd6f:d406b94904fb4e90b11b51638a952fc9df3b3f29,-91,52.51095,13.281505
28/07/2020 19:57,fd6f:dbaa88d5289d37bad0f82a67cf124ca0023928bb,-87,52.5108961,13.2809822
28/07/2020 19:58,fd6f:27ed9c20cd269544ac7a07c664c10c956d438833,-49,52.5108961,13.2809822
28/07/2020 19:58,fd6f:fd42d69fd08b6e6cf760fa78c41f21e279804758,-83,52.51095,13.281505
28/07/2020 19:58,fd6f:9b236b11994b5eb1fc2843afc500874abbbccfd6,-96,52.51095,13.281505
28/07/2020 19:58,fd6f:d237e7f1cb74068c214f9c636e8f1ec49f401312,-90,52.51095,13.281505
28/07/2020 19:58,fd6f:f2f6f74eeac80f5280233e13db21c303bdb1d2a7,-93,52.51095,13.281505
28/07/2020 19:58,fd6f:9b236b11994b5eb1fc2843afc500874abbbccfd6,-100,52.51095,13.281505
28/07/2020 19:58,fd6f:27ed9c20cd269544ac7a07c664c10c956d438833,-54,52.5105986,13.2816364
28/07/2020 19:58,fd6f:dbaa88d5289d37bad0f82a67cf124ca0023928bb,-92,52.5105986,13.2816364
28/07/2020 19:58,fd6f:fd42d69fd08b6e6cf760fa78c41f21e279804758,-83,52.5105986,13.2816364
28/07/2020 19:58,fd6f:6aaedb9dab01ae58a74e0d631f01036032790c06,-98,52.5103597,13.2816949
28/07/2020 19:58,fd6f:27ed9c20cd269544ac7a07c664c10c956d438833,-55,52.5103597,13.2816949
28/07/2020 19:58,fd6f:dbaa88d5289d37bad0f82a67cf124ca0023928bb,-94,52.5103597,13.2816949
28/07/2020 19:58,fd6f:fd42d69fd08b6e6cf760fa78c41f21e279804758,-82,52.5103597,13.2816949
28/07/2020 19:58,fd6f:e1ed35cc484171bd920cf42d599f96cdf9284a1f,-92,52.5102377,13.2817208
28/07/2020 19:58,fd6f:fd42d69fd08b6e6cf760fa78c41f21e279804758,-75,52.5102377,13.2817208
28/07/2020 19:58,fd6f:8abc466cd11e63b4f60194900fe9c25ce27357d6,-79,52.5102377,13.2817208
28/07/2020 19:58,fd6f:0b11e49bb1cd81bc66668ef2465ed66b555e74ee,-87,52.5102377,13.2817208
28/07/2020 19:58,fd6f:ac556859f760ac00fe553bb3d7d93384c900fff0,-91,52.5102377,13.2817208
28/07/2020 19:58,fd6f:e6ddf7b86c4d0cba8873c686a714040a9ae75188,-91,52.5102377,13.2817208
28/07/2020 19:58,fd6f:e1ed35cc484171bd920cf42d599f96cdf9284a1f,-85,52.5102377,13.2817208
28/07/2020 19:58,fd6f:185d3ae4d4557d0a7f8bb81180889e25ff43aec6,-88,52.5102377,13.2817208
28/07/2020 19:58,fd6f:df880ecd5ffe4982cbdf2571e1c98ad1545a5140,-89,52.5102377,13.2817208
28/07/2020 19:58,fd6f:0b11e49bb1cd81bc66668ef2465ed66b555e74ee,-88,52.5102377,13.2817208
